city,latitude,longitude,month,year,rainfall,elevation,Climate_Type
Rasht,37.28,49.583,10.0,2018.0,58.7638,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,10.0,2018.0,30.096,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,10.0,2018.0,62.1304,-23.0,
Semnan,35.576,53.388,10.0,2018.0,2.9586,1130.0,
Shahr-e Kord,32.326,50.859,10.0,2018.0,10.9162,2076.0,
Shiraz,29.591,52.583,10.0,2018.0,10.3041,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,10.0,2018.0,30.4021,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,10.0,2018.0,18.7718,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,10.0,2018.0,10.1,1870.0,
Yazd,31.897,54.367,10.0,2018.0,2.5505,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,10.0,2018.0,0.7141,1372.0,
Zanjan,36.674,48.484,10.0,2018.0,52.2344,1638.0,
Nowshahr,36.649,51.496,10.0,2018.0,58.7438,-21.0,
Ahvaz,31.318,48.669,11.0,2018.0,103.3467,20.0,Desert Climate (BWh)
Arak,34.091,49.689,11.0,2018.0,79.6779,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,11.0,2018.0,70.5981,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,11.0,2018.0,4.1828,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,11.0,2018.0,88.1456,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,11.0,2018.0,7.4475,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,11.0,2018.0,16.9354,1070.0,
Esfahan,32.653,51.667,11.0,2018.0,39.89,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,11.0,2018.0,25.5051,155.0,
Hamadan,34.798,48.514,11.0,2018.0,72.3325,1741.0,
Ilam,33.636,46.42,11.0,2018.0,1.7343,1380.0,
Karaj,35.84,50.939,11.0,2018.0,109.1618,1321.0,
Kermanshah,34.314,47.065,11.0,2018.0,114.6709,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,11.0,2018.0,38.6657,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,11.0,2018.0,193.8388,1150.0,
Mashhad,36.297,59.605,11.0,2018.0,21.1182,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,11.0,2018.0,32.4425,1332.0,
Qazvin,36.269,50.004,11.0,2018.0,139.1558,1278.0,
Qom,34.641,50.875,11.0,2018.0,119.1598,930.0,
Rasht,37.28,49.583,11.0,2018.0,113.3447,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,11.0,2018.0,73.5567,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,11.0,2018.0,108.8558,-23.0,
Semnan,35.576,53.388,11.0,2018.0,13.3647,1130.0,
Shahr-e Kord,32.326,50.859,11.0,2018.0,72.2304,2076.0,
Shiraz,29.591,52.583,11.0,2018.0,88.3497,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,11.0,2018.0,28.4637,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,11.0,2018.0,58.4577,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,11.0,2018.0,81.3103,1870.0,
Yazd,31.897,54.367,11.0,2018.0,9.6919,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,11.0,2018.0,0.0,1372.0,
Zanjan,36.674,48.484,11.0,2018.0,91.6143,1638.0,
Nowshahr,36.649,51.496,11.0,2018.0,113.3147,-21.0,
Ahvaz,31.318,48.669,12.0,2018.0,16.6293,20.0,Desert Climate (BWh)
Arak,34.091,49.689,12.0,2018.0,35.5031,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,12.0,2018.0,88.6557,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,12.0,2018.0,22.0364,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,12.0,2018.0,24.3829,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,12.0,2018.0,17.0374,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,12.0,2018.0,24.791,1070.0,
Esfahan,32.653,51.667,12.0,2018.0,6.2232,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,12.0,2018.0,27.0354,155.0,
Hamadan,34.798,48.514,12.0,2018.0,38.2576,1741.0,
Ilam,33.636,46.42,12.0,2018.0,11.1202,1380.0,
Karaj,35.84,50.939,12.0,2018.0,30.6061,1321.0,
Kermanshah,34.314,47.065,12.0,2018.0,69.1698,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,12.0,2018.0,23.0566,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,12.0,2018.0,48.6637,1150.0,
Mashhad,36.297,59.605,12.0,2018.0,8.8758,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,12.0,2018.0,98.2456,1332.0,
Qazvin,36.269,50.004,12.0,2018.0,53.0506,1278.0,
Qom,34.641,50.875,12.0,2018.0,27.9536,930.0,
Rasht,37.28,49.583,12.0,2018.0,49.786,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,12.0,2018.0,100.5921,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,12.0,2018.0,51.2142,-23.0,
Semnan,35.576,53.388,12.0,2018.0,11.0182,1130.0,
Shahr-e Kord,32.326,50.859,12.0,2018.0,7.4475,2076.0,
Shiraz,29.591,52.583,12.0,2018.0,17.3435,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,12.0,2018.0,75.6991,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,12.0,2018.0,20.6081,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,12.0,2018.0,13.5687,1870.0,
Yazd,31.897,54.367,12.0,2018.0,7.8556,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,12.0,2018.0,0.204,1372.0,
Zanjan,36.674,48.484,12.0,2018.0,76.5153,1638.0,
Nowshahr,36.649,51.496,12.0,2018.0,49.796,-21.0,
Ahvaz,31.318,48.669,1.0,2019.0,68.6597,20.0,Desert Climate (BWh)
Arak,34.091,49.689,1.0,2019.0,76.5153,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,1.0,2019.0,54.887,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,1.0,2019.0,39.6859,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,1.0,2019.0,37.6455,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,1.0,2019.0,30.6061,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,1.0,2019.0,32.6465,1070.0,
Esfahan,32.653,51.667,1.0,2019.0,48.9698,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,1.0,2019.0,38.8698,155.0,
Hamadan,34.798,48.514,1.0,2019.0,60.2941,1741.0,
Ilam,33.636,46.42,1.0,2019.0,12.5485,1380.0,
Karaj,35.84,50.939,1.0,2019.0,54.785,1321.0,
Kermanshah,34.314,47.065,1.0,2019.0,73.4547,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,1.0,2019.0,61.5183,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,1.0,2019.0,66.2112,1150.0,
Mashhad,36.297,59.605,1.0,2019.0,22.5465,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,1.0,2019.0,44.2769,1332.0,
Qazvin,36.269,50.004,1.0,2019.0,61.9264,1278.0,
Qom,34.641,50.875,1.0,2019.0,78.9638,930.0,
Rasht,37.28,49.583,1.0,2019.0,138.0336,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,1.0,2019.0,69.884,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,1.0,2019.0,70.9042,-23.0,
Semnan,35.576,53.388,1.0,2019.0,26.7293,1130.0,
Shahr-e Kord,32.326,50.859,1.0,2019.0,110.7942,2076.0,
Shiraz,29.591,52.583,1.0,2019.0,117.4255,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,1.0,2019.0,35.2991,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,1.0,2019.0,42.3385,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,1.0,2019.0,134.6669,1870.0,
Yazd,31.897,54.367,1.0,2019.0,40.094,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,1.0,2019.0,18.3637,1372.0,
Zanjan,36.674,48.484,1.0,2019.0,57.7435,1638.0,
Nowshahr,36.649,51.496,1.0,2019.0,138.0136,-21.0,
Ahvaz,31.318,48.669,2.0,2019.0,13.1606,20.0,Desert Climate (BWh)
Arak,34.091,49.689,2.0,2019.0,34.3809,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,2.0,2019.0,61.7223,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,2.0,2019.0,44.4809,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,2.0,2019.0,20.8122,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,2.0,2019.0,33.7688,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,2.0,2019.0,46.5213,1070.0,
Esfahan,32.653,51.667,2.0,2019.0,6.1212,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,2.0,2019.0,22.4445,155.0,
Hamadan,34.798,48.514,2.0,2019.0,43.5627,1741.0,
Ilam,33.636,46.42,2.0,2019.0,37.3395,1380.0,
Karaj,35.84,50.939,2.0,2019.0,43.6647,1321.0,
Kermanshah,34.314,47.065,2.0,2019.0,56.7233,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,2.0,2019.0,92.8386,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,2.0,2019.0,63.6607,1150.0,
Mashhad,36.297,59.605,2.0,2019.0,84.4729,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,2.0,2019.0,37.3395,1332.0,
Qazvin,36.269,50.004,2.0,2019.0,56.3153,1278.0,
Qom,34.641,50.875,2.0,2019.0,26.9334,930.0,
Rasht,37.28,49.583,2.0,2019.0,71.1082,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,2.0,2019.0,59.2739,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,2.0,2019.0,39.2779,-23.0,
Semnan,35.576,53.388,2.0,2019.0,19.996,1130.0,
Shahr-e Kord,32.326,50.859,2.0,2019.0,14.1808,2076.0,
Shiraz,29.591,52.583,2.0,2019.0,35.2991,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,2.0,2019.0,36.8294,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,2.0,2019.0,35.5031,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,2.0,2019.0,25.199,1870.0,
Yazd,31.897,54.367,2.0,2019.0,13.3647,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,2.0,2019.0,17.4455,1372.0,
Zanjan,36.674,48.484,2.0,2019.0,52.5405,1638.0,
Nowshahr,36.649,51.496,2.0,2019.0,71.1182,-21.0,
Ahvaz,31.318,48.669,3.0,2019.0,43.5627,20.0,Desert Climate (BWh)
Arak,34.091,49.689,3.0,2019.0,101.3063,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,3.0,2019.0,84.779,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,3.0,2019.0,32.8506,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,3.0,2019.0,54.5809,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,3.0,2019.0,39.0738,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,3.0,2019.0,75.8012,1070.0,
Esfahan,32.653,51.667,3.0,2019.0,54.785,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,3.0,2019.0,42.7465,155.0,
Hamadan,34.798,48.514,3.0,2019.0,105.9992,1741.0,
Ilam,33.636,46.42,3.0,2019.0,28.0556,1380.0,
Karaj,35.84,50.939,3.0,2019.0,86.8194,1321.0,
Kermanshah,34.314,47.065,3.0,2019.0,146.0932,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,3.0,2019.0,46.4193,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,3.0,2019.0,106.9174,1150.0,
Mashhad,36.297,59.605,3.0,2019.0,57.2334,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,3.0,2019.0,83.7587,1332.0,
Qazvin,36.269,50.004,3.0,2019.0,100.4901,1278.0,
Qom,34.641,50.875,3.0,2019.0,92.3285,930.0,
Rasht,37.28,49.583,3.0,2019.0,97.2254,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,3.0,2019.0,140.9922,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,3.0,2019.0,63.3547,-23.0,
Semnan,35.576,53.388,3.0,2019.0,47.0314,1130.0,
Shahr-e Kord,32.326,50.859,3.0,2019.0,99.5719,2076.0,
Shiraz,29.591,52.583,3.0,2019.0,109.978,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,3.0,2019.0,81.5143,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,3.0,2019.0,74.1688,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,3.0,2019.0,110.08,1870.0,
Yazd,31.897,54.367,3.0,2019.0,37.5435,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,3.0,2019.0,46.6233,1372.0,
Zanjan,36.674,48.484,3.0,2019.0,97.4295,1638.0,
Nowshahr,36.649,51.496,3.0,2019.0,97.2354,-21.0,
Ahvaz,31.318,48.669,4.0,2019.0,15.3031,20.0,Desert Climate (BWh)
Arak,34.091,49.689,4.0,2019.0,87.8396,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,4.0,2019.0,103.6527,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,4.0,2019.0,14.0788,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,4.0,2019.0,13.3647,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,4.0,2019.0,37.9516,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,4.0,2019.0,129.872,1070.0,
Esfahan,32.653,51.667,4.0,2019.0,32.0344,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,4.0,2019.0,38.6657,155.0,
Hamadan,34.798,48.514,4.0,2019.0,115.181,1741.0,
Ilam,33.636,46.42,4.0,2019.0,102.6325,1380.0,
Karaj,35.84,50.939,4.0,2019.0,90.3901,1321.0,
Kermanshah,34.314,47.065,4.0,2019.0,109.6719,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,4.0,2019.0,9.0798,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,4.0,2019.0,111.8144,1150.0,
Mashhad,36.297,59.605,4.0,2019.0,126.8114,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,4.0,2019.0,72.9446,1332.0,
Qazvin,36.269,50.004,4.0,2019.0,124.5669,1278.0,
Qom,34.641,50.875,4.0,2019.0,62.4365,930.0,
Rasht,37.28,49.583,4.0,2019.0,283.3107,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,4.0,2019.0,117.4255,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,4.0,2019.0,32.2384,-23.0,
Semnan,35.576,53.388,4.0,2019.0,42.2364,1130.0,
Shahr-e Kord,32.326,50.859,4.0,2019.0,48.9698,2076.0,
Shiraz,29.591,52.583,4.0,2019.0,48.8678,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,4.0,2019.0,86.3093,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,4.0,2019.0,85.085,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,4.0,2019.0,56.7233,1870.0,
Yazd,31.897,54.367,4.0,2019.0,22.8526,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,4.0,2019.0,16.7313,1372.0,
Zanjan,36.674,48.484,4.0,2019.0,133.3407,1638.0,
Nowshahr,36.649,51.496,4.0,2019.0,283.3207,-21.0,
Ahvaz,31.318,48.669,5.0,2019.0,2.5505,20.0,Desert Climate (BWh)
Arak,34.091,49.689,5.0,2019.0,21.9344,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,5.0,2019.0,40.6041,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,5.0,2019.0,6.7333,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,5.0,2019.0,2.5505,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,5.0,2019.0,13.7728,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,5.0,2019.0,57.0294,1070.0,
Esfahan,32.653,51.667,5.0,2019.0,10.6101,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,5.0,2019.0,12.1404,155.0,
Hamadan,34.798,48.514,5.0,2019.0,19.996,1741.0,
Ilam,33.636,46.42,5.0,2019.0,152.7245,1380.0,
Karaj,35.84,50.939,5.0,2019.0,14.6909,1321.0,
Kermanshah,34.314,47.065,5.0,2019.0,10.5081,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,5.0,2019.0,25.097,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,5.0,2019.0,22.4445,1150.0,
Mashhad,36.297,59.605,5.0,2019.0,28.3617,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,5.0,2019.0,27.7495,1332.0,
Qazvin,36.269,50.004,5.0,2019.0,24.0768,1278.0,
Qom,34.641,50.875,5.0,2019.0,11.7323,930.0,
Rasht,37.28,49.583,5.0,2019.0,99.5719,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,5.0,2019.0,18.2617,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,5.0,2019.0,4.999,-23.0,
Semnan,35.576,53.388,5.0,2019.0,10.8142,1130.0,
Shahr-e Kord,32.326,50.859,5.0,2019.0,29.994,2076.0,
Shiraz,29.591,52.583,5.0,2019.0,28.1576,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,5.0,2019.0,37.0334,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,5.0,2019.0,13.8748,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,5.0,2019.0,56.0092,1870.0,
Yazd,31.897,54.367,5.0,2019.0,17.3435,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,5.0,2019.0,24.893,1372.0,
Zanjan,36.674,48.484,5.0,2019.0,28.5657,1638.0,
Nowshahr,36.649,51.496,5.0,2019.0,99.5819,-21.0,
Ahvaz,31.318,48.669,6.0,2019.0,0.0,20.0,Desert Climate (BWh)
Arak,34.091,49.689,6.0,2019.0,0.8162,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,6.0,2019.0,19.996,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,6.0,2019.0,0.102,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,6.0,2019.0,0.0,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,6.0,2019.0,1.6323,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,6.0,2019.0,26.5253,1070.0,
Esfahan,32.653,51.667,6.0,2019.0,0.0,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,6.0,2019.0,1.3263,155.0,
Hamadan,34.798,48.514,6.0,2019.0,1.2242,1741.0,
Ilam,33.636,46.42,6.0,2019.0,314.7329,1380.0,
Karaj,35.84,50.939,6.0,2019.0,4.999,1321.0,
Kermanshah,34.314,47.065,6.0,2019.0,0.102,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,6.0,2019.0,0.102,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,6.0,2019.0,17.3435,1150.0,
Mashhad,36.297,59.605,6.0,2019.0,19.0778,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,6.0,2019.0,4.0808,1332.0,
Qazvin,36.269,50.004,6.0,2019.0,9.3859,1278.0,
Qom,34.641,50.875,6.0,2019.0,0.8162,930.0,
Rasht,37.28,49.583,6.0,2019.0,119.874,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,6.0,2019.0,1.1222,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,6.0,2019.0,2.4485,-23.0,
Semnan,35.576,53.388,6.0,2019.0,2.6525,1130.0,
Shahr-e Kord,32.326,50.859,6.0,2019.0,0.102,2076.0,
Shiraz,29.591,52.583,6.0,2019.0,0.204,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,6.0,2019.0,9.6919,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,6.0,2019.0,4.0808,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,6.0,2019.0,0.6121,1870.0,
Yazd,31.897,54.367,6.0,2019.0,0.6121,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,6.0,2019.0,0.6121,1372.0,
Zanjan,36.674,48.484,6.0,2019.0,8.2637,1638.0,
Nowshahr,36.649,51.496,6.0,2019.0,119.854,-21.0,
Ahvaz,31.318,48.669,7.0,2019.0,0.0,20.0,Desert Climate (BWh)
Arak,34.091,49.689,7.0,2019.0,0.4081,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,7.0,2019.0,21.2202,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,7.0,2019.0,0.7141,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,7.0,2019.0,0.0,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,7.0,2019.0,0.5101,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,7.0,2019.0,1.5303,1070.0,
Esfahan,32.653,51.667,7.0,2019.0,0.0,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,7.0,2019.0,1.4283,155.0,
Hamadan,34.798,48.514,7.0,2019.0,1.0202,1741.0,
Ilam,33.636,46.42,7.0,2019.0,772.4985,1380.0,
Karaj,35.84,50.939,7.0,2019.0,7.1414,1321.0,
Kermanshah,34.314,47.065,7.0,2019.0,0.102,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,7.0,2019.0,0.0,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,7.0,2019.0,25.6071,1150.0,
Mashhad,36.297,59.605,7.0,2019.0,0.0,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,7.0,2019.0,0.8162,1332.0,
Qazvin,36.269,50.004,7.0,2019.0,13.2627,1278.0,
Qom,34.641,50.875,7.0,2019.0,0.8162,930.0,
Rasht,37.28,49.583,7.0,2019.0,10.8142,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,7.0,2019.0,0.6121,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,7.0,2019.0,4.6929,-23.0,
Semnan,35.576,53.388,7.0,2019.0,1.2242,1130.0,
Shahr-e Kord,32.326,50.859,7.0,2019.0,0.0,2076.0,
Shiraz,29.591,52.583,7.0,2019.0,0.0,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,7.0,2019.0,6.4273,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,7.0,2019.0,5.5091,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,7.0,2019.0,0.4081,1870.0,
Yazd,31.897,54.367,7.0,2019.0,0.6121,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,7.0,2019.0,2.5505,1372.0,
Zanjan,36.674,48.484,7.0,2019.0,10.202,1638.0,
Nowshahr,36.649,51.496,7.0,2019.0,10.7942,-21.0,
Ahvaz,31.318,48.669,8.0,2019.0,0.0,20.0,Desert Climate (BWh)
Arak,34.091,49.689,8.0,2019.0,0.3061,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,8.0,2019.0,28.7698,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,8.0,2019.0,1.9384,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,8.0,2019.0,0.0,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,8.0,2019.0,0.6121,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,8.0,2019.0,3.3667,1070.0,
Esfahan,32.653,51.667,8.0,2019.0,0.0,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,8.0,2019.0,6.6313,155.0,
Hamadan,34.798,48.514,8.0,2019.0,0.102,1741.0,
Ilam,33.636,46.42,8.0,2019.0,279.3319,1380.0,
Karaj,35.84,50.939,8.0,2019.0,3.1626,1321.0,
Kermanshah,34.314,47.065,8.0,2019.0,0.0,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,8.0,2019.0,0.0,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,8.0,2019.0,14.3849,1150.0,
Mashhad,36.297,59.605,8.0,2019.0,0.0,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,8.0,2019.0,3.4687,1332.0,
Qazvin,36.269,50.004,8.0,2019.0,6.9374,1278.0,
Qom,34.641,50.875,8.0,2019.0,0.7141,930.0,
Rasht,37.28,49.583,8.0,2019.0,1.4283,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,8.0,2019.0,0.204,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,8.0,2019.0,12.0384,-23.0,
Semnan,35.576,53.388,8.0,2019.0,0.4081,1130.0,
Shahr-e Kord,32.326,50.859,8.0,2019.0,0.0,2076.0,
Shiraz,29.591,52.583,8.0,2019.0,0.0,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,8.0,2019.0,7.3455,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,8.0,2019.0,1.2242,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,8.0,2019.0,0.102,1870.0,
Yazd,31.897,54.367,8.0,2019.0,0.102,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,8.0,2019.0,0.0,1372.0,
Zanjan,36.674,48.484,8.0,2019.0,7.2434,1638.0,
Nowshahr,36.649,51.496,8.0,2019.0,1.4082999999999999,-21.0,
Ahvaz,31.318,48.669,9.0,2019.0,0.0,20.0,Desert Climate (BWh)
